Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
2661e1c8-9424-3de4-a3f3-72e1cd1959e4,bc7682db-e180-3af0-b1c2-1c832db01d63,Dakota806 Kirlin939,F,PHYSICAL THERAPY,15 CHANNEL CTR ST,BOSTON,MA,02210-3423,42.338551,-71.018253,0
e06df6a6-e99e-30cf-b45c-57ca3bcc531e,bc7682db-e180-3af0-b1c2-1c832db01d63,Merlin721 Kirlin939,M,GENERAL PRACTICE,15 CHANNEL CTR ST,BOSTON,MA,02210-3423,42.338551,-71.018253,48
a4adc17d-6150-376e-ad7d-070b3f9dfd1e,e1328146-3c02-3593-a89c-1a943b780be7,Theo630 Adams676,M,PSYCHIATRY,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
3d900a37-7651-3b14-903a-45dc40fcdc2b,e1328146-3c02-3593-a89c-1a943b780be7,Theo630 Adams676,M,CLINICAL SOCIAL WORKER,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
93e55df2-28db-3f26-922e-6f094b3a2aac,e1328146-3c02-3593-a89c-1a943b780be7,Theo630 Adams676,M,GENERAL PRACTICE,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,57
af59b062-eec7-3d10-97c5-765e82182b1d,e1328146-3c02-3593-a89c-1a943b780be7,Jena102 Adams676,F,CLINICAL NURSE SPECIALIST,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
6e9cfca3-c17b-3b4c-be15-c9dbde9f36a2,e1328146-3c02-3593-a89c-1a943b780be7,Claude750 Shanahan202,M,CLINICAL NURSE SPECIALIST,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
7ec262c8-0a73-31b0-aa97-dbfeb24d4359,e1328146-3c02-3593-a89c-1a943b780be7,Noel608 Collins926,M,CLINICAL NURSE SPECIALIST,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
28337745-a880-3bd1-96bc-fd79a1af0792,e1328146-3c02-3593-a89c-1a943b780be7,Wanda961 Wilkinson796,F,CLINICAL NURSE SPECIALIST,173 OXFORD ST,LYNN,MA,01901-1117,42.474862,-70.96218499999999,0
435fb2c0-cc30-3b77-a322-530419ab9190,187674f4-8252-314f-a97c-d80acf51d977,Kemberly945 Medhurst46,F,PHYSICAL THERAPY,2 ALLEN ST,HAMPDEN,MA,01036-9552,42.071188,-72.41771800000001,0
740633dc-317c-3872-a97c-d7fd69d4c4ab,187674f4-8252-314f-a97c-d80acf51d977,Jordan900 Jast432,F,PHYSICAL THERAPY,2 ALLEN ST,HAMPDEN,MA,01036-9552,42.071188,-72.41771800000001,0
85067f62-bce6-362b-b377-028030aaf81c,187674f4-8252-314f-a97c-d80acf51d977,Kemberly945 Medhurst46,F,GENERAL PRACTICE,2 ALLEN ST,HAMPDEN,MA,01036-9552,42.071188,-72.41771800000001,130
d6051ef5-8117-3b83-b72c-ee4f33da4c10,f9d686d4-0133-30a3-ab72-80c9e93921f4,Daren950 Hickle134,M,GENERAL PRACTICE,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,49
181cde90-12c4-3347-88e0-6152a08db7cb,05b5cba1-a2d2-3b39-a88e-13b3fc884dd4,Else33 Beer512,F,GENERAL PRACTICE,45 RESNIK RD,PLYMOUTH,MA,02360-4883,41.897892,-70.62403,23
3e0a3de7-9256-3ade-8183-43753e87f51f,3f6b47c8-cace-367c-9d78-c518c184365f,Toby274 Terry864,F,CLINICAL SOCIAL WORKER,33 UNION ST,SOUTH WEYMOUTH,MA,02190-2314,42.206676,-70.94584499999998,0
a3197f86-9d6e-3f08-8834-a255c398eca3,3f6b47c8-cace-367c-9d78-c518c184365f,Quiana329 Powlowski563,F,CLINICAL SOCIAL WORKER,33 UNION ST,SOUTH WEYMOUTH,MA,02190-2314,42.206676,-70.94584499999998,0
ad05e7d8-ed2b-321c-96b7-484cff8ccd1a,3f6b47c8-cace-367c-9d78-c518c184365f,Gerry91 Terry864,M,GENERAL PRACTICE,33 UNION ST,SOUTH WEYMOUTH,MA,02190-2314,42.206676,-70.94584499999998,63
21e5b5a3-e423-3f47-afd8-2b225222bbb4,6f72fdcc-46a5-330a-b956-d915dd5cbc0a,Dale454 Beier427,M,OPTOMETRY,216 CENTRE ST,MALDEN,MA,02148-5526,42.42938,-71.058706,0
ff4e293e-a6b0-3dd4-9ff2-0085c2b0b97f,6f72fdcc-46a5-330a-b956-d915dd5cbc0a,Valene773 Beier427,F,GENERAL PRACTICE,216 CENTRE ST,MALDEN,MA,02148-5526,42.42938,-71.058706,101
63ace61d-de96-3dc9-bc82-c88dc1760683,5181acd0-4c26-3172-9068-138966873eb6,Verna758 Conroy74,F,CHIROPRACTIC,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,0
c50f301f-29ff-331e-b7a6-52cae4f95468,5181acd0-4c26-3172-9068-138966873eb6,Terina405 Willms744,F,CHIROPRACTIC,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,0
4675e876-efde-30e9-8504-db3590cfda6e,5181acd0-4c26-3172-9068-138966873eb6,Verna758 Conroy74,F,OBSTETRICS/GYNECOLOGY,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,0
4422276f-44ed-3ceb-995e-4dbf682b0687,5181acd0-4c26-3172-9068-138966873eb6,Terina405 Willms744,F,OBSTETRICS/GYNECOLOGY,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,0
e3cb32bf-6585-38d0-8601-1fce4e75368c,5181acd0-4c26-3172-9068-138966873eb6,Rob341 Conroy74,M,GENERAL PRACTICE,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,65
88d43822-3e6e-3bef-8661-ecae2bfeec28,1977f8c2-6ece-3f46-8c60-b5961bb867a9,Marilu588 Fritsch593,F,CHIROPRACTIC,250 COPELAND ST,QUINCY,MA,02169-4073,42.261006,-71.008988,0
be0126a8-93a1-37a7-8987-8556a8ede1f1,1977f8c2-6ece-3f46-8c60-b5961bb867a9,Frederick289 Fritsch593,M,CLINICAL SOCIAL WORKER,250 COPELAND ST,QUINCY,MA,02169-4073,42.261006,-71.008988,0
1a61f96f-beea-3adf-94a4-c9f6b80d707b,1977f8c2-6ece-3f46-8c60-b5961bb867a9,Luigi346 Bernier607,M,CLINICAL SOCIAL WORKER,250 COPELAND ST,QUINCY,MA,02169-4073,42.261006,-71.008988,0
4d12f6b0-c28e-348d-975f-25a388ef89ee,1977f8c2-6ece-3f46-8c60-b5961bb867a9,Marilu588 Fritsch593,F,GENERAL PRACTICE,250 COPELAND ST,QUINCY,MA,02169-4073,42.261006,-71.008988,33
f2a0b961-200a-3d2c-b60a-d9e22cfa2bf9,9098c4b0-6b32-35c8-8094-9adb8dce7390,Steve819 Kuphal363,M,PHYSICAL THERAPY,121 NANTASKET AVE,HULL,MA,02045-3106,42.340233000000005,-70.883301,0
d2fe16df-6902-3af6-a455-dc29057dd4f8,9098c4b0-6b32-35c8-8094-9adb8dce7390,Jeanine128 Leuschke194,F,PHYSICAL THERAPY,121 NANTASKET AVE,HULL,MA,02045-3106,42.340233000000005,-70.883301,0
b2f2fa0b-5c4b-3f37-a3bf-f16ca75cfd6d,9098c4b0-6b32-35c8-8094-9adb8dce7390,Kallie862 Kuphal363,F,GENERAL PRACTICE,121 NANTASKET AVE,HULL,MA,02045-3106,42.340233000000005,-70.883301,48
8875dc95-f3d9-3934-9665-c54c75844ae0,86db1590-c568-39d8-9d28-add256c6f13e,Earl438 Simonis280,M,CHIROPRACTIC,352 BOSTON TPKE,SHREWSBURY,MA,01545-3873,42.284766999999995,-71.714228,0
580f8332-d085-342b-9f34-782f4bec2995,86db1590-c568-39d8-9d28-add256c6f13e,Juan88 O'Connell601,M,CHIROPRACTIC,352 BOSTON TPKE,SHREWSBURY,MA,01545-3873,42.284766999999995,-71.714228,0
19ea6ba0-f914-3203-9cea-23e21380c17f,86db1590-c568-39d8-9d28-add256c6f13e,Lavonia8 Williamson769,F,CHIROPRACTIC,352 BOSTON TPKE,SHREWSBURY,MA,01545-3873,42.284766999999995,-71.714228,0
a8675363-a882-3236-b990-f7dabb4bd070,86db1590-c568-39d8-9d28-add256c6f13e,Travis723 Simonis280,F,GENERAL PRACTICE,352 BOSTON TPKE,SHREWSBURY,MA,01545-3873,42.284766999999995,-71.714228,46
65e14bdb-2bbf-3de9-b14a-236a895cf130,d9242200-7588-3df0-8ff0-61a45b07c487,Hugh686 Von197,M,CLINICAL SOCIAL WORKER,32 NYE AVE,ACUSHNET,MA,02743-2750,41.718216999999996,-70.901151,0
40db41dd-afbe-36d5-a44f-96f7e36dbb26,d9242200-7588-3df0-8ff0-61a45b07c487,Aracelis412 Von197,F,GENERAL PRACTICE,32 NYE AVE,ACUSHNET,MA,02743-2750,41.718216999999996,-70.901151,269
761b58c3-f96c-3a29-8b3f-190da9358752,97b2f36e-0a19-387f-b29f-c8f4346c4c55,Carol737 Hansen121,M,CHIROPRACTIC,73 CHURCH ST,NORTH ADAMS,MA,01247-4144,42.675551,-73.11810899999999,0
a0a06c06-5a1b-3287-9011-996cc956336f,97b2f36e-0a19-387f-b29f-c8f4346c4c55,Carol737 Hansen121,M,GENERAL PRACTICE,73 CHURCH ST,NORTH ADAMS,MA,01247-4144,42.675551,-73.11810899999999,65
3c3000f0-8ccc-3c02-909a-cb16ab29b503,c4aa0990-a6d8-3d5f-a6d9-f640761ec82d,Raul814 Prosacco716,M,OPTOMETRY,200 WALNUT ST,SAUGUS,MA,01906-1175,42.468432,-71.01394599999999,0
f0e3ea08-61b9-3e65-b9dc-4b753a792331,c4aa0990-a6d8-3d5f-a6d9-f640761ec82d,Vivienne78 Prosacco716,F,GENERAL PRACTICE,200 WALNUT ST,SAUGUS,MA,01906-1175,42.468432,-71.01394599999999,68
277f782c-15f4-3258-83bd-d55ac553958f,ec2528f8-b313-31e3-81e9-a3a4141ab99f,Nathaniel596 Crona259,M,CHIROPRACTIC,239 BOSTON,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,0
64660a0c-5ce8-329b-a56d-496c2a5b2187,ec2528f8-b313-31e3-81e9-a3a4141ab99f,Wes853 Wolf938,M,CHIROPRACTIC,239 BOSTON,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,0
faf9cac6-aa6c-32af-b94c-80c81ce333d5,ec2528f8-b313-31e3-81e9-a3a4141ab99f,Londa304 Crona259,F,GENERAL PRACTICE,239 BOSTON,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,91
0a374966-302a-357d-b7d7-a532cc90a20c,2fae7095-f7b6-3502-8163-90fa64f6b57b,Dorothea248 Runolfsdottir785,F,FAMILY PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,02347-1468,41.834412,-70.957166,0
20d0fff9-21fc-3275-b369-422555894706,2fae7095-f7b6-3502-8163-90fa64f6b57b,Sergio619 Runolfsdottir785,M,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,02347-1468,41.834412,-70.957166,37
22f4d925-52c4-3b4d-a858-f9b61fb914d5,682d6a3c-36bf-39ff-b4ca-6c0af054c7d0,Armando772 Lehner980,M,OPHTHALMOLOGY,9 A DR OSMAN BABSON RD,GLOUCESTER,MA,01930-1812,42.62885,-70.685875,0
b93633e7-8a32-384f-a3d3-6cad8d0925d4,682d6a3c-36bf-39ff-b4ca-6c0af054c7d0,Armando772 Lehner980,M,PODIATRY,9 A DR OSMAN BABSON RD,GLOUCESTER,MA,01930-1812,42.62885,-70.685875,0
55a11eef-25d9-378f-a3a3-ccd26dd4772c,682d6a3c-36bf-39ff-b4ca-6c0af054c7d0,Ernesto186 Irizarry542,M,GENERAL PRACTICE,9 A DR OSMAN BABSON RD,GLOUCESTER,MA,01930-1812,42.62885,-70.685875,33
0fca61a1-9152-3073-89f0-01a41ad156e4,150d4bec-d11c-3014-8818-45127743725d,Timothy142 Beatty507,M,PHYSICAL THERAPY,69 BAYVIEW AVE,BERKLEY,MA,02779-1924,41.838060999999996,-71.07761500000001,0
d054e204-8059-3f7c-a853-5b24e19c643f,150d4bec-d11c-3014-8818-45127743725d,Danille883 Beatty507,F,GENERAL PRACTICE,69 BAYVIEW AVE,BERKLEY,MA,02779-1924,41.838060999999996,-71.07761500000001,68
7e585461-2cfd-39e3-a716-ceb5fa4399c1,63dcaf56-0eaa-394f-a3e4-f93a1b88a848,Francesca650 Welch179,F,GENERAL PRACTICE,50 MAIN ST,TOPSFIELD,MA,01983-1831,42.641379,-70.94344,103
f8729ea5-c9c1-3271-b131-e700606cb8f0,7dbf8d9d-fc47-39df-9e54-649d6eb4f8d3,Christie481 Herman763,F,GENERAL PRACTICE,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,33
ca91ef19-10ed-3bee-8126-032b3f9c1a85,5871fd9b-ad9a-34fc-9f2c-cf4af914bece,Latoria810 Tremblay80,F,GENERAL PRACTICE,380 R MERRIMACK ST,METHUEN,MA,01844-5883,42.742751,-71.178588,44
8f814750-e9ce-3e03-97a6-7deea196ab24,88a103f9-8486-3619-a47d-756669b258d0,Cameron381 Hermiston71,M,GENERAL PRACTICE,1 BLACKBURN DR,GLOUCESTER,MA,01930-2237,42.62885,-70.685875,69
aba257f5-a2c1-35bc-a3d3-13c766656b3c,6e0ddf7b-3aed-3426-b330-f8273486fc7c,Norma469 Montero62,F,GENERAL PRACTICE,147 S MAIN ST,MIDDLETON,MA,01949-2446,42.610513,-71.007118,74
0328ebed-9e0e-3a6b-a152-fde813161da9,f3b73817-43cb-3762-8353-bcfb64aa9b10,Andrea7 Lueilwitz711,F,OPTOMETRY,120 STOCKWELL DR,AVON,MA,02322-1149,42.132461,-71.054013,0
2e3f2ea8-da89-3314-be9e-80373dc7d942,f3b73817-43cb-3762-8353-bcfb64aa9b10,Gustavo235 Alfaro627,M,GENERAL PRACTICE,120 STOCKWELL DR,AVON,MA,02322-1149,42.132461,-71.054013,91
a97c6259-5395-3e8c-ae10-252530f5bc99,bab42c71-465a-37eb-b307-1f3153a99f04,Fernando603 Armstrong51,M,CHIROPRACTIC,934 ASHLEY BLVD,NEW BEDFORD,MA,02745-2410,41.661303000000004,-70.937913,0
d9686d67-b35c-36a2-bb36-c5dfac11582c,bab42c71-465a-37eb-b307-1f3153a99f04,Louella862 Armstrong51,F,GENERAL PRACTICE,934 ASHLEY BLVD,NEW BEDFORD,MA,02745-2410,41.661303000000004,-70.937913,68
05697f0f-cc72-3ace-b73b-ec6a470dcd29,cb33ab8b-0747-335e-a017-90d122199bfb,Erma609 Hintz995,F,CLINICAL PSYCHOLOGIST,214 MAIN ST,HANSON,MA,02341-1956,42.050239000000005,-70.867359,0
ebcb946a-ade9-3483-a4ba-a037b65d24ce,cb33ab8b-0747-335e-a017-90d122199bfb,Erma609 Hintz995,F,GENERAL PRACTICE,214 MAIN ST,HANSON,MA,02341-1956,42.050239000000005,-70.867359,50
b7995b55-053a-3baa-8fe0-04075f02cb77,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Carole948 Murray856,F,GENERAL PRACTICE,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,58
c1d6afc3-32d5-3805-b781-bb6eddf9b160,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Aron520 Murray856,M,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
f060bbe7-53ac-31e6-98f5-a2c0970be47d,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Larry532 King743,M,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
5f132828-52c8-356e-8fe6-76c7c5e3b3bf,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Tom274 Morar593,M,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
f21abac1-0cea-3bb2-95d7-8a0a7b979c0b,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Kary197 O'Hara248,F,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
e6fe58ef-6bd0-3922-bad0-eea9fde922e2,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Grant908 Wolff180,M,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
d5933b30-6887-3b05-8d05-cedfb952cf3e,34e3c79a-16d9-3443-a563-9e4fe53fca0c,Mason910 Schinner682,M,DERMATOLOGY,609 ALBANY ST,BOSTON,MA,02118-2515,42.338551,-71.018253,0
32e9e932-0854-31f3-b461-d9accb04322c,242e5bbe-87a7-3a15-8847-8ff68aba0c09,Sharee66 Harris789,F,GENERAL PRACTICE,33 N ST,DALTON,MA,01226-1202,42.479819,-73.15377600000001,37
638743f8-ec97-3cb9-9b78-d8770334279d,242e5bbe-87a7-3a15-8847-8ff68aba0c09,Sharee66 Harris789,F,INTERNAL MEDICINE,33 N ST,DALTON,MA,01226-1202,42.479819,-73.15377600000001,0
beaccb0f-a121-3430-804f-e3cecb45c67c,242e5bbe-87a7-3a15-8847-8ff68aba0c09,Ronald408 Corwin846,F,INTERNAL MEDICINE,33 N ST,DALTON,MA,01226-1202,42.479819,-73.15377600000001,0
dcbf504e-79d7-38dc-9d05-ee75a1855e13,242e5bbe-87a7-3a15-8847-8ff68aba0c09,Jolyn4 Koelpin146,F,INTERNAL MEDICINE,33 N ST,DALTON,MA,01226-1202,42.479819,-73.15377600000001,0
70725e1a-10d9-3d14-bbd8-aaaaa46e4746,f9ef9e4c-545b-3707-9134-4e8812ca0984,Vicente970 MacGyver246,M,OPTOMETRY,395 MAIN ST S,BARRE,MA,01005-9005,42.418848,-72.10659799999999,0
28926b0e-8232-3f67-b1a8-c45a830534f3,f9ef9e4c-545b-3707-9134-4e8812ca0984,Jae222 Hoeger474,M,OPTOMETRY,395 MAIN ST S,BARRE,MA,01005-9005,42.418848,-72.10659799999999,0
62590996-4628-3c91-aa72-ae46159815cc,f9ef9e4c-545b-3707-9134-4e8812ca0984,Vicente970 MacGyver246,M,GENERAL PRACTICE,395 MAIN ST S,BARRE,MA,01005-9005,42.418848,-72.10659799999999,69
dff9795c-96ab-3568-a01f-f2f981d23796,dd4489b0-55cf-3372-a699-59e9f7a6daa2,Forrest301 Schumm995,M,PHYSICIAN ASSISTANT,180 GEORGE WASHINGTON BLVD,HULL,MA,02045-3069,42.340233000000005,-70.883301,0
f853fc5f-e3d2-30f1-a6e7-dfe2ff673c78,dd4489b0-55cf-3372-a699-59e9f7a6daa2,Forrest301 Schumm995,M,FAMILY PRACTICE,180 GEORGE WASHINGTON BLVD,HULL,MA,02045-3069,42.340233000000005,-70.883301,0
0e617244-e1b2-393e-99d3-907a6d0920a5,dd4489b0-55cf-3372-a699-59e9f7a6daa2,Forrest301 Schumm995,M,GENERAL PRACTICE,180 GEORGE WASHINGTON BLVD,HULL,MA,02045-3069,42.340233000000005,-70.883301,71
b81a97d2-78d7-39e2-acd7-3ca5add8e445,4843461d-4b7b-37fb-9631-d4d7760afa1b,Machelle279 Harber290,F,GENERAL PRACTICE,136 HIGH ST,LANCASTER,MA,01523-2056,42.483569,-71.675585,49
05c658f9-34f1-3909-b03e-c396ec6a6e7b,4843461d-4b7b-37fb-9631-d4d7760afa1b,Machelle279 Harber290,F,INTERNAL MEDICINE,136 HIGH ST,LANCASTER,MA,01523-2056,42.483569,-71.675585,0
0acfdbea-bbc2-384b-a539-d9e28797cd20,860c886f-39b1-3fb4-9bff-d764058d012f,Grover559 Spencer878,M,GENERAL PRACTICE,135 WEBSTER ST,HANOVER,MA,02339-1200,42.122956,-70.85631,79
db32e259-7bec-3e52-9e5c-8115e8defe55,d35ae600-7dee-3e39-b28a-fedad28f9b20,Orville751 Ernser583,M,GENERAL PRACTICE,100 HIGHLAND ST,MILTON,MA,02186-3801,42.241557,-71.082432,44
43ed045b-1af9-3c86-bc13-79dc5bb30f4f,874296a5-92a9-3fa4-a5fc-92130c1d831b,Pia232 Doyle959,F,GENERAL PRACTICE,1010 S MAIN ST,FALL RIVER,MA,02724-2855,41.725351,-71.094162,32
9bcb4b50-a2af-363b-af18-1cd45595ac4b,30ddd03e-9851-3445-a474-2df7e26ebeb4,Denny560 Lemke654,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
9d03ea2d-db3e-3263-97f4-56d42827828c,30ddd03e-9851-3445-a474-2df7e26ebeb4,Mose244 Marks830,M,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
69696a5a-8366-33ae-a7ba-c80469c3723b,30ddd03e-9851-3445-a474-2df7e26ebeb4,Dominick530 Thompson596,M,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
57ca7008-5787-3e4e-b046-bce7d4cb7d7c,30ddd03e-9851-3445-a474-2df7e26ebeb4,Melissia267 Price929,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
05bff9b3-3764-3551-9d63-7cba331fef7a,30ddd03e-9851-3445-a474-2df7e26ebeb4,Orville751 Balistreri607,M,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
983d9b51-928c-3698-8303-8a95d0cef1cf,30ddd03e-9851-3445-a474-2df7e26ebeb4,María Eugenia578 Gálvez271,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
d0501ff4-8c5d-3eb9-be9f-43cb231d912d,30ddd03e-9851-3445-a474-2df7e26ebeb4,Latia151 Cremin516,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
cefa3d86-780e-3121-8c93-40525bda64b6,30ddd03e-9851-3445-a474-2df7e26ebeb4,Rodney21 Dicki44,M,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
9b6b5638-9dab-37e6-a363-7cdb6cf7cf20,30ddd03e-9851-3445-a474-2df7e26ebeb4,Marcelle381 Larson43,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
87dd0647-82a5-395a-b69d-b594f4f953a3,30ddd03e-9851-3445-a474-2df7e26ebeb4,Lois157 Harvey63,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
6fdc2f99-b0bc-3897-8a5d-141d1ffab864,30ddd03e-9851-3445-a474-2df7e26ebeb4,Dana512 Johnson679,M,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
ca14efb9-bd7d-317d-aef7-e056d29d5257,30ddd03e-9851-3445-a474-2df7e26ebeb4,Evelyn437 Feil794,F,NURSE PRACTITIONER,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
b0521c29-03ce-3743-bf6e-a06336aa38b6,30ddd03e-9851-3445-a474-2df7e26ebeb4,Denny560 Lemke654,F,EMERGENCY MEDICINE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
07059104-9092-33d8-9ee6-a7c4c1e3667f,30ddd03e-9851-3445-a474-2df7e26ebeb4,Mose244 Marks830,M,EMERGENCY MEDICINE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
6967a496-2e2e-3068-be2c-3f15b645ff84,30ddd03e-9851-3445-a474-2df7e26ebeb4,Denny560 Lemke654,F,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
951ec2d1-1c37-37e5-879c-53d631973df9,30ddd03e-9851-3445-a474-2df7e26ebeb4,Mose244 Marks830,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
33e4d102-f070-3806-b73f-4afd2ad90013,30ddd03e-9851-3445-a474-2df7e26ebeb4,Dominick530 Thompson596,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
b459d154-1823-3f86-90f2-d25bb6fddbd6,30ddd03e-9851-3445-a474-2df7e26ebeb4,Ray930 Price929,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
07b7abd4-e1a7-3118-ac71-eab0348453d3,30ddd03e-9851-3445-a474-2df7e26ebeb4,Tinisha932 Balistreri607,F,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
a0023c1b-e5d4-3f4b-877d-b8b7dc6636f6,30ddd03e-9851-3445-a474-2df7e26ebeb4,Aaron697 Spinka232,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
7d91618c-1a32-3149-bb27-ed9c9ee39759,30ddd03e-9851-3445-a474-2df7e26ebeb4,Kenneth671 Cremin516,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
e9f1f622-01d2-31c5-8859-d2a01c836958,30ddd03e-9851-3445-a474-2df7e26ebeb4,Rodney21 Dicki44,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
48f98e1f-f5a9-3c58-a186-23b7e3734ae0,30ddd03e-9851-3445-a474-2df7e26ebeb4,Andres25 Larson43,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
e9cfa934-bf34-3e5f-a46d-43c2f298754f,30ddd03e-9851-3445-a474-2df7e26ebeb4,Eldon28 Harvey63,M,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
0209980c-ae5d-3a4d-ad53-ba1802529749,30ddd03e-9851-3445-a474-2df7e26ebeb4,Gracia333 Johnson679,F,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
e36dd235-0f76-32d1-8de8-889fae5a3775,30ddd03e-9851-3445-a474-2df7e26ebeb4,Evelyn437 Feil794,F,PHYSICIAN ASSISTANT,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
7d8a652a-7669-313e-85e8-11f557bc838a,30ddd03e-9851-3445-a474-2df7e26ebeb4,Denny560 Lemke654,F,FAMILY PRACTICE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
033fd413-31ce-32d2-b5bf-4ad28ea4e72b,30ddd03e-9851-3445-a474-2df7e26ebeb4,Pilar644 Mesa630,F,FAMILY PRACTICE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
9b320349-591f-3168-85e8-d4b1b414a9e1,30ddd03e-9851-3445-a474-2df7e26ebeb4,Hoyt490 Lemke654,M,GENERAL PRACTICE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,72
f04770cc-9772-374d-bf48-726827383fff,30ddd03e-9851-3445-a474-2df7e26ebeb4,Hoyt490 Lemke654,M,INTERNAL MEDICINE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
